DARWINEX1;BUFFER;tb_global_prod_20231003_global.csv
DARWINEX;EURUSD;5MIN;36;15;10;1;23;25
DARWINEX;EURUSD;5MIN;66;20;10;1;2;2
DARWINEX;EURUSD;5MIN;90;20;15;1;5;8
DARWINEX;EURUSD;5MIN;12;20;10;1;18;18
DARWINEX;USDJPY;5MIN;36;10;10;1;23;25
DARWINEX;EURJPY;5MIN;36;15;10;1;23;25
DARWINEX;EURJPY;5MIN;60;25;10;1;5;6
